id,data,mes,hora,tipo_ocorrencia,regiao,prioridade,tempo_resposta_min,idade_vitima,status
2201,2025-06-24 11:32:05,Jun,11,Incêndio Florestal,Zona Norte,Baixa,25,58,Concluído
2202,2025-04-03 11:32:05,Apr,11,Resgate em Altura,Zona Sul,Baixa,32,31,Concluído
2203,2025-05-16 11:32:05,May,11,Incêndio em Edifício,Zona Oeste,Alta,10,32,Concluído
2204,2025-07-03 11:32:05,Jul,11,Incêndio Florestal,Região Metropolitana,Baixa,25,35,Concluído
2205,2025-10-21 11:32:05,Oct,11,Vazamento de Gás,Zona Sul,Média,23,31,Concluído
2206,2025-02-04 11:32:05,Feb,11,Incêndio em Edifício,Centro,Alta,11,44,Concluído
2207,2025-11-28 11:32:05,Nov,11,Incêndio em Edifício,Centro,Alta,11,42,Concluído
2208,2025-02-10 11:32:05,Feb,11,Vazamento de Gás,Zona Oeste,Média,9,66,Concluído
2209,2025-05-08 11:32:05,May,11,Salvamento Aquático,Centro,Baixa,31,40,Concluído
2210,2025-11-26 11:32:05,Nov,11,Vazamento de Gás,Região Metropolitana,Baixa,29,16,Concluído
2211,2025-07-24 11:32:05,Jul,11,Acidente Veicular,Centro,Alta,12,17,Concluído
2212,2025-08-06 11:32:05,Aug,11,Vazamento de Gás,Zona Norte,Alta,8,22,Concluído
2213,2025-10-15 11:32:05,Oct,11,Salvamento Aquático,Região Metropolitana,Baixa,18,63,Concluído
2214,2025-10-08 11:32:05,Oct,11,Incêndio em Edifício,Região Metropolitana,Alta,11,8,Concluído
2215,2025-03-30 11:32:05,Mar,11,Acidente Veicular,Zona Norte,Alta,11,20,Concluído
2216,2025-06-12 11:32:05,Jun,11,APH - Mal Súbito,Zona Norte,Alta,10,47,Concluído
2217,2025-11-02 11:32:05,Nov,11,Resgate em Altura,Zona Oeste,Média,22,41,Concluído
2218,2025-01-31 11:32:05,Jan,11,Acidente Veicular,Região Metropolitana,Alta,9,46,Concluído
2219,2025-02-21 11:32:05,Feb,11,Incêndio Florestal,Centro,Baixa,27,22,Concluído
2220,2025-08-09 11:32:05,Aug,11,Incêndio Florestal,Zona Norte,Média,37,47,Concluído
2221,2025-02-01 11:32:05,Feb,11,Salvamento Aquático,Zona Norte,Baixa,39,12,Concluído
2222,2025-01-24 11:32:05,Jan,11,Salvamento Aquático,Zona Oeste,Média,23,12,Concluído
2223,2024-12-25 11:32:05,Dec,11,Resgate em Altura,Zona Oeste,Média,23,28,Concluído
2224,2025-04-03 11:32:05,Apr,11,Incêndio em Edifício,Zona Oeste,Alta,8,20,Concluído
2225,2025-11-04 11:32:05,Nov,11,APH - Mal Súbito,Região Metropolitana,Baixa,23,99,Concluído
2226,2025-02-19 11:32:05,Feb,11,Acidente Veicular,Zona Sul,Média,20,55,Concluído
2227,2025-06-20 11:32:05,Jun,11,Vazamento de Gás,Centro,Baixa,10,37,Concluído
2228,2025-03-01 11:32:05,Mar,11,Vazamento de Gás,Zona Sul,Baixa,19,55,Concluído
2229,2025-08-07 11:32:05,Aug,11,Vazamento de Gás,Centro,Alta,12,33,Concluído
2230,2025-10-15 11:32:05,Oct,11,APH - Mal Súbito,Centro,Alta,9,74,Em Andamento
2231,2025-03-04 11:32:05,Mar,11,APH - Mal Súbito,Zona Norte,Média,17,74,Concluído
2232,2025-03-04 11:32:05,Mar,11,APH - Mal Súbito,Zona Norte,Baixa,19,58,Concluído
2233,2025-07-06 11:32:05,Jul,11,Incêndio Florestal,Centro,Alta,8,51,Concluído
2234,2025-11-26 11:32:05,Nov,11,Vazamento de Gás,Zona Norte,Baixa,17,16,Concluído
2235,2025-01-13 11:32:05,Jan,11,APH - Mal Súbito,Centro,Média,25,38,Concluído
2236,2025-10-28 11:32:05,Oct,11,Vazamento de Gás,Zona Oeste,Alta,9,36,Concluído
2237,2025-11-06 11:32:05,Nov,11,Incêndio Florestal,Centro,Baixa,28,49,Concluído
2238,2024-12-26 11:32:05,Dec,11,Vazamento de Gás,Zona Sul,Baixa,27,22,Concluído
2239,2025-11-22 11:32:05,Nov,11,Resgate em Altura,Zona Sul,Baixa,25,9,Concluído
2240,2025-02-28 11:32:05,Feb,11,Salvamento Aquático,Região Metropolitana,Baixa,30,32,Concluído
2241,2025-09-05 11:32:05,Sep,11,Acidente Veicular,Zona Norte,Alta,13,4,Concluído
2242,2025-10-12 11:32:05,Oct,11,Incêndio Florestal,Região Metropolitana,Média,25,48,Concluído
2243,2024-12-26 11:32:05,Dec,11,Acidente Veicular,Zona Norte,Alta,11,53,Concluído
2244,2025-04-10 11:32:05,Apr,11,Incêndio Florestal,Região Metropolitana,Alta,12,29,Concluído
2245,2025-01-14 11:32:05,Jan,11,Incêndio em Edifício,Zona Oeste,Alta,11,31,Concluído
2246,2025-09-20 11:32:05,Sep,11,APH - Mal Súbito,Região Metropolitana,Baixa,38,58,Em Andamento
2247,2025-11-17 11:32:05,Nov,11,Acidente Veicular,Zona Norte,Média,44,39,Concluído
2248,2025-10-23 11:32:05,Oct,11,Acidente Veicular,Centro,Alta,11,28,Concluído
2249,2025-06-16 11:32:05,Jun,11,Incêndio em Edifício,Zona Sul,Alta,10,42,Concluído
2250,2025-08-10 11:32:05,Aug,11,Salvamento Aquático,Zona Sul,Média,22,36,Em Andamento
2251,2024-12-14 11:32:05,Dec,11,APH - Mal Súbito,Zona Sul,Média,24,78,Cancelado
2252,2025-11-28 11:32:05,Nov,11,Incêndio em Edifício,Zona Oeste,Média,13,34,Concluído
2253,2025-06-16 11:32:05,Jun,11,Incêndio em Edifício,Zona Norte,Alta,10,2,Concluído
2254,2025-07-07 11:32:05,Jul,11,Salvamento Aquático,Região Metropolitana,Média,39,35,Concluído
2255,2025-03-18 11:32:05,Mar,11,Acidente Veicular,Centro,Baixa,31,41,Concluído
2256,2025-09-30 11:32:05,Sep,11,Incêndio Florestal,Zona Sul,Baixa,4,26,Concluído
2257,2025-10-20 11:32:05,Oct,11,Incêndio Florestal,Região Metropolitana,Média,32,41,Concluído
2258,2025-03-18 11:32:05,Mar,11,APH - Mal Súbito,Região Metropolitana,Média,25,81,Concluído
2259,2025-03-06 11:32:05,Mar,11,Salvamento Aquático,Zona Oeste,Baixa,19,48,Concluído
2260,2025-03-18 11:32:05,Mar,11,Salvamento Aquático,Centro,Baixa,18,9,Concluído
2261,2025-03-28 11:32:05,Mar,11,Resgate em Altura,Centro,Média,21,19,Em Andamento
2262,2025-11-06 11:32:05,Nov,11,Resgate em Altura,Zona Sul,Baixa,18,49,Concluído
2263,2025-11-13 11:32:05,Nov,11,Acidente Veicular,Zona Oeste,Alta,7,14,Concluído
2264,2025-09-17 11:32:05,Sep,11,Vazamento de Gás,Centro,Média,31,29,Concluído
2265,2025-08-18 11:32:05,Aug,11,Vazamento de Gás,Zona Norte,Baixa,32,62,Concluído
2266,2025-10-04 11:32:05,Oct,11,Incêndio Florestal,Centro,Baixa,13,22,Cancelado
2267,2025-08-24 11:32:05,Aug,11,Vazamento de Gás,Centro,Média,19,52,Concluído
2268,2024-12-14 11:32:05,Dec,11,Incêndio em Edifício,Zona Oeste,Alta,10,26,Concluído
2269,2024-12-17 11:32:05,Dec,11,Salvamento Aquático,Zona Norte,Baixa,13,45,Concluído
2270,2025-09-22 11:32:05,Sep,11,Resgate em Altura,Zona Sul,Baixa,27,43,Em Andamento
2271,2025-08-29 11:32:05,Aug,11,Incêndio Florestal,Centro,Baixa,22,49,Concluído
2272,2025-09-22 11:32:05,Sep,11,APH - Mal Súbito,Região Metropolitana,Média,25,77,Concluído
2273,2025-08-09 11:32:05,Aug,11,Incêndio em Edifício,Zona Norte,Alta,9,22,Concluído
2274,2025-08-11 11:32:05,Aug,11,Resgate em Altura,Centro,Baixa,41,32,Concluído
2275,2025-01-04 11:32:05,Jan,11,Incêndio em Edifício,Zona Norte,Alta,13,52,Concluído
2276,2025-11-29 11:32:05,Nov,11,Vazamento de Gás,Zona Norte,Média,45,46,Concluído
2277,2025-09-28 11:32:05,Sep,11,Salvamento Aquático,Zona Sul,Baixa,44,22,Concluído
2278,2025-02-17 11:32:05,Feb,11,Salvamento Aquático,Zona Oeste,Baixa,37,26,Concluído
2279,2025-11-03 11:32:05,Nov,11,Incêndio em Edifício,Região Metropolitana,Alta,6,25,Concluído
2280,2025-01-01 11:32:05,Jan,11,Incêndio em Edifício,Centro,Alta,11,27,Concluído
2281,2025-07-05 11:32:05,Jul,11,Acidente Veicular,Zona Norte,Alta,6,31,Cancelado
2282,2025-10-01 11:32:05,Oct,11,Vazamento de Gás,Centro,Média,32,31,Concluído
2283,2025-11-21 11:32:05,Nov,11,Incêndio Florestal,Zona Norte,Baixa,4,30,Concluído
2284,2025-04-18 11:32:05,Apr,11,Incêndio em Edifício,Zona Sul,Alta,9,27,Concluído
2285,2025-09-17 11:32:05,Sep,11,Acidente Veicular,Zona Norte,Média,20,34,Concluído
2286,2025-02-21 11:32:05,Feb,11,Resgate em Altura,Zona Sul,Média,28,28,Concluído
2287,2025-06-19 11:32:05,Jun,11,Incêndio em Edifício,Zona Norte,Alta,11,31,Concluído
2288,2025-05-29 11:32:05,May,11,Salvamento Aquático,Zona Norte,Baixa,21,25,Concluído
2289,2025-08-12 11:32:05,Aug,11,APH - Mal Súbito,Região Metropolitana,Baixa,22,75,Em Andamento
2290,2025-04-23 11:32:05,Apr,11,Incêndio em Edifício,Zona Oeste,Alta,11,42,Concluído
2291,2025-11-23 11:32:05,Nov,11,APH - Mal Súbito,Zona Norte,Baixa,18,61,Concluído
2292,2025-09-28 11:32:05,Sep,11,Incêndio em Edifício,Centro,Média,42,41,Em Andamento
2293,2025-10-13 11:32:05,Oct,11,Vazamento de Gás,Centro,Baixa,30,20,Concluído
2294,2025-05-28 11:32:05,May,11,APH - Mal Súbito,Zona Oeste,Média,36,60,Concluído
2295,2025-11-28 11:32:05,Nov,11,APH - Mal Súbito,Região Metropolitana,Baixa,37,42,Concluído
2296,2025-02-22 11:32:05,Feb,11,Incêndio em Edifício,Zona Sul,Alta,12,24,Concluído
2297,2025-01-24 11:32:05,Jan,11,Incêndio em Edifício,Região Metropolitana,Alta,9,36,Concluído
2298,2025-01-23 11:32:05,Jan,11,APH - Mal Súbito,Centro,Média,14,92,Concluído
2299,2025-09-04 11:32:05,Sep,11,Acidente Veicular,Zona Norte,Média,13,54,Concluído
2300,2025-07-02 11:32:05,Jul,11,Vazamento de Gás,Região Metropolitana,Média,38,37,Em Andamento
2301,2025-08-24 11:32:05,Aug,11,Incêndio Florestal,Zona Sul,Baixa,27,41,Em Andamento
2302,2025-09-22 11:32:05,Sep,11,Incêndio em Edifício,Zona Sul,Média,17,35,Concluído
2303,2025-03-17 11:32:05,Mar,11,Vazamento de Gás,Zona Sul,Média,24,33,Concluído
2304,2025-08-31 11:32:05,Aug,11,Resgate em Altura,Centro,Baixa,35,29,Concluído
2305,2025-03-23 11:32:05,Mar,11,Incêndio em Edifício,Centro,Média,42,42,Concluído
2306,2025-11-15 11:32:05,Nov,11,Salvamento Aquático,Zona Sul,Baixa,14,65,Concluído
2307,2025-12-05 11:32:05,Dec,11,Incêndio em Edifício,Zona Norte,Média,15,49,Cancelado
2308,2025-10-13 11:32:05,Oct,11,APH - Mal Súbito,Região Metropolitana,Média,29,40,Concluído
2309,2025-01-03 11:32:05,Jan,11,APH - Mal Súbito,Centro,Baixa,33,54,Concluído
2310,2025-07-17 11:32:05,Jul,11,Salvamento Aquático,Zona Oeste,Média,13,26,Concluído
2311,2024-12-18 11:32:05,Dec,11,APH - Mal Súbito,Zona Oeste,Baixa,29,45,Concluído
2312,2025-05-08 11:32:05,May,11,Resgate em Altura,Centro,Baixa,24,1,Em Andamento
2313,2025-03-28 11:32:05,Mar,11,Incêndio Florestal,Região Metropolitana,Baixa,6,42,Concluído
2314,2025-03-02 11:32:05,Mar,11,Acidente Veicular,Região Metropolitana,Média,14,17,Concluído
2315,2025-05-17 11:32:05,May,11,Acidente Veicular,Zona Sul,Alta,11,44,Concluído
2316,2025-07-11 11:32:05,Jul,11,Incêndio em Edifício,Zona Sul,Baixa,30,49,Concluído
2317,2025-06-07 11:32:05,Jun,11,Vazamento de Gás,Zona Norte,Média,27,61,Concluído
2318,2025-12-07 11:32:05,Dec,11,Acidente Veicular,Região Metropolitana,Média,29,12,Concluído
2319,2025-03-30 11:32:05,Mar,11,Resgate em Altura,Zona Sul,Média,22,61,Concluído
2320,2025-07-26 11:32:05,Jul,11,Acidente Veicular,Zona Oeste,Alta,12,39,Concluído
2321,2025-06-06 11:32:05,Jun,11,Incêndio em Edifício,Região Metropolitana,Alta,11,35,Em Andamento
2322,2025-09-05 11:32:05,Sep,11,APH - Mal Súbito,Centro,Média,20,56,Concluído
2323,2025-03-02 11:32:05,Mar,11,APH - Mal Súbito,Zona Norte,Baixa,34,61,Em Andamento
2324,2025-09-04 11:32:05,Sep,11,Salvamento Aquático,Zona Oeste,Baixa,14,50,Concluído
2325,2025-06-14 11:32:05,Jun,11,Resgate em Altura,Zona Oeste,Baixa,29,21,Concluído
2326,2025-07-04 11:32:05,Jul,11,APH - Mal Súbito,Zona Sul,Baixa,21,31,Cancelado
2327,2025-09-27 11:32:05,Sep,11,Incêndio Florestal,Zona Sul,Média,35,24,Concluído
2328,2025-03-22 11:32:05,Mar,11,Salvamento Aquático,Região Metropolitana,Média,23,62,Em Andamento
2329,2025-10-14 11:32:05,Oct,11,Resgate em Altura,Zona Norte,Média,24,44,Concluído
2330,2025-02-03 11:32:05,Feb,11,Incêndio em Edifício,Região Metropolitana,Alta,11,11,Concluído
2331,2025-05-04 11:32:05,May,11,Resgate em Altura,Zona Oeste,Baixa,22,25,Concluído
2332,2024-12-20 11:32:05,Dec,11,APH - Mal Súbito,Zona Oeste,Baixa,1,44,Concluído
2333,2025-03-24 11:32:05,Mar,11,Incêndio Florestal,Centro,Baixa,22,60,Concluído
2334,2025-10-11 11:32:05,Oct,11,Acidente Veicular,Centro,Alta,11,45,Em Andamento
2335,2025-09-20 11:32:05,Sep,11,Salvamento Aquático,Zona Norte,Média,14,33,Em Andamento
2336,2025-03-25 11:32:05,Mar,11,Resgate em Altura,Região Metropolitana,Baixa,36,46,Concluído
2337,2025-05-27 11:32:05,May,11,Incêndio em Edifício,Zona Oeste,Média,49,37,Concluído
2338,2025-08-29 11:32:05,Aug,11,Resgate em Altura,Região Metropolitana,Baixa,12,48,Em Andamento
2339,2025-01-16 11:32:05,Jan,11,Vazamento de Gás,Zona Norte,Baixa,31,13,Cancelado
2340,2025-10-05 11:32:05,Oct,11,Vazamento de Gás,Centro,Alta,12,30,Concluído
2341,2025-01-12 11:32:05,Jan,11,Incêndio Florestal,Região Metropolitana,Média,1,48,Em Andamento
2342,2025-12-10 11:32:05,Dec,11,Incêndio em Edifício,Zona Sul,Média,38,25,Em Andamento
2343,2025-04-24 11:32:05,Apr,11,Incêndio Florestal,Zona Oeste,Baixa,42,22,Concluído
2344,2025-07-21 11:32:05,Jul,11,Incêndio Florestal,Centro,Média,14,25,Concluído
2345,2025-07-26 11:32:05,Jul,11,Incêndio Florestal,Zona Sul,Média,18,38,Concluído
2346,2025-08-15 11:32:05,Aug,11,Incêndio Florestal,Centro,Baixa,21,55,Concluído
2347,2025-08-09 11:32:05,Aug,11,Incêndio em Edifício,Zona Oeste,Média,10,63,Concluído
2348,2025-11-29 11:32:05,Nov,11,Acidente Veicular,Zona Norte,Média,31,30,Concluído
2349,2025-01-16 11:32:05,Jan,11,Vazamento de Gás,Centro,Baixa,15,25,Concluído
2350,2025-10-09 11:32:05,Oct,11,APH - Mal Súbito,Zona Oeste,Baixa,12,49,Em Andamento
2351,2025-11-11 11:32:05,Nov,11,Incêndio Florestal,Zona Norte,Média,37,47,Concluído
2352,2025-04-21 11:32:05,Apr,11,Incêndio Florestal,Centro,Média,29,28,Concluído
2353,2025-10-09 11:32:05,Oct,11,Acidente Veicular,Centro,Baixa,3,21,Concluído
2354,2025-10-04 11:32:05,Oct,11,Incêndio Florestal,Região Metropolitana,Baixa,13,31,Concluído
2355,2025-04-20 11:32:05,Apr,11,APH - Mal Súbito,Zona Sul,Baixa,34,74,Concluído
2356,2025-12-08 11:32:05,Dec,11,Incêndio Florestal,Zona Norte,Baixa,41,19,Concluído
2357,2025-04-23 11:32:05,Apr,11,Vazamento de Gás,Zona Sul,Média,14,26,Concluído
2358,2025-01-24 11:32:05,Jan,11,Incêndio Florestal,Centro,Alta,9,36,Em Andamento
2359,2025-06-07 11:32:05,Jun,11,APH - Mal Súbito,Zona Norte,Baixa,19,86,Concluído
2360,2025-09-13 11:32:05,Sep,11,Vazamento de Gás,Centro,Baixa,25,31,Concluído
2361,2024-12-30 11:32:05,Dec,11,Salvamento Aquático,Zona Norte,Baixa,26,38,Em Andamento
2362,2025-08-24 11:32:05,Aug,11,APH - Mal Súbito,Centro,Média,25,74,Concluído
2363,2025-10-19 11:32:05,Oct,11,Salvamento Aquático,Centro,Baixa,24,48,Concluído
2364,2025-01-26 11:32:05,Jan,11,Salvamento Aquático,Zona Oeste,Baixa,36,28,Concluído
2365,2025-01-01 11:32:05,Jan,11,Salvamento Aquático,Zona Norte,Baixa,37,35,Em Andamento
2366,2025-09-27 11:32:05,Sep,11,APH - Mal Súbito,Região Metropolitana,Baixa,36,64,Concluído
2367,2025-02-24 11:32:05,Feb,11,Salvamento Aquático,Zona Sul,Baixa,32,50,Concluído
2368,2025-02-20 11:32:05,Feb,11,APH - Mal Súbito,Zona Sul,Baixa,32,47,Concluído
2369,2025-07-25 11:32:05,Jul,11,Acidente Veicular,Zona Oeste,Baixa,24,16,Concluído
2370,2025-05-11 11:32:05,May,11,Salvamento Aquático,Região Metropolitana,Baixa,17,17,Concluído
2371,2025-10-11 11:32:05,Oct,11,APH - Mal Súbito,Região Metropolitana,Baixa,18,48,Concluído
2372,2025-03-26 11:32:05,Mar,11,Resgate em Altura,Centro,Baixa,26,26,Em Andamento
2373,2025-05-10 11:32:05,May,11,Vazamento de Gás,Zona Oeste,Média,33,57,Em Andamento
2374,2025-02-25 11:32:05,Feb,11,Acidente Veicular,Zona Norte,Baixa,12,34,Concluído
2375,2025-12-11 11:32:05,Dec,11,Vazamento de Gás,Zona Oeste,Média,30,19,Concluído
2376,2025-08-16 11:32:05,Aug,11,Salvamento Aquático,Centro,Alta,10,36,Cancelado
2377,2025-03-29 11:32:05,Mar,11,Resgate em Altura,Região Metropolitana,Baixa,30,31,Concluído
2378,2025-10-29 11:32:05,Oct,11,APH - Mal Súbito,Zona Sul,Alta,9,83,Concluído
2379,2025-08-18 11:32:05,Aug,11,Salvamento Aquático,Região Metropolitana,Baixa,22,54,Concluído
2380,2025-01-19 11:32:05,Jan,11,Vazamento de Gás,Região Metropolitana,Baixa,20,24,Concluído
2381,2025-04-05 11:32:05,Apr,11,Incêndio em Edifício,Centro,Alta,9,19,Concluído
2382,2025-07-28 11:32:05,Jul,11,Vazamento de Gás,Centro,Média,34,48,Concluído
2383,2024-12-19 11:32:05,Dec,11,Resgate em Altura,Região Metropolitana,Baixa,18,25,Concluído
2384,2025-02-26 11:32:05,Feb,11,Salvamento Aquático,Centro,Média,25,7,Concluído
2385,2025-04-18 11:32:05,Apr,11,Acidente Veicular,Zona Sul,Média,36,47,Em Andamento
2386,2025-05-16 11:32:05,May,11,Vazamento de Gás,Centro,Baixa,8,32,Concluído
2387,2025-01-17 11:32:05,Jan,11,Acidente Veicular,Zona Sul,Alta,11,29,Concluído
2388,2025-12-03 11:32:05,Dec,11,Incêndio Florestal,Zona Oeste,Baixa,35,33,Concluído
2389,2025-01-16 11:32:05,Jan,11,Salvamento Aquático,Região Metropolitana,Baixa,13,19,Concluído
2390,2025-08-23 11:32:05,Aug,11,Acidente Veicular,Centro,Alta,9,20,Concluído
2391,2025-01-23 11:32:05,Jan,11,Resgate em Altura,Zona Sul,Média,22,54,Concluído
2392,2025-11-24 11:32:05,Nov,11,Vazamento de Gás,Zona Oeste,Baixa,20,23,Cancelado
2393,2025-11-19 11:32:05,Nov,11,Acidente Veicular,Zona Sul,Média,20,39,Concluído
2394,2025-04-15 11:32:05,Apr,11,APH - Mal Súbito,Centro,Média,13,55,Concluído
2395,2025-11-06 11:32:05,Nov,11,Incêndio em Edifício,Zona Sul,Média,30,22,Concluído
2396,2025-07-06 11:32:05,Jul,11,Incêndio em Edifício,Zona Sul,Alta,9,19,Concluído
2397,2025-10-06 11:32:05,Oct,11,APH - Mal Súbito,Zona Sul,Média,26,42,Concluído
2398,2025-05-30 11:32:05,May,11,Salvamento Aquático,Centro,Baixa,25,51,Concluído
2399,2025-10-16 11:32:05,Oct,11,Incêndio Florestal,Região Metropolitana,Média,30,39,Concluído
2400,2025-01-21 11:32:05,Jan,11,Resgate em Altura,Centro,Baixa,21,45,Concluído
2401,2025-01-06 11:32:05,Jan,11,Acidente Veicular,Zona Norte,Alta,8,30,Em Andamento
2402,2025-06-19 11:32:05,Jun,11,Acidente Veicular,Zona Sul,Média,24,35,Concluído
2403,2025-05-22 11:32:05,May,11,Acidente Veicular,Zona Sul,Média,32,21,Concluído
2404,2025-05-04 11:32:05,May,11,Acidente Veicular,Região Metropolitana,Alta,12,47,Cancelado
2405,2025-01-14 11:32:05,Jan,11,Salvamento Aquático,Zona Oeste,Média,32,43,Cancelado
2406,2025-02-01 11:32:05,Feb,11,Incêndio Florestal,Zona Norte,Média,27,36,Concluído
2407,2025-05-10 11:32:05,May,11,Resgate em Altura,Zona Oeste,Média,30,25,Concluído
2408,2025-05-14 11:32:05,May,11,Incêndio em Edifício,Zona Oeste,Média,22,50,Em Andamento
2409,2025-03-07 11:32:05,Mar,11,Incêndio Florestal,Zona Norte,Baixa,12,54,Concluído
2410,2025-04-12 11:32:05,Apr,11,Salvamento Aquático,Centro,Baixa,27,27,Concluído
2411,2025-10-29 11:32:05,Oct,11,Vazamento de Gás,Região Metropolitana,Baixa,8,31,Concluído
2412,2025-10-16 11:32:05,Oct,11,Resgate em Altura,Zona Oeste,Média,30,35,Concluído
2413,2025-10-31 11:32:05,Oct,11,Acidente Veicular,Região Metropolitana,Alta,7,43,Concluído
2414,2025-04-19 11:32:05,Apr,11,Acidente Veicular,Zona Norte,Alta,9,39,Concluído
2415,2025-04-25 11:32:05,Apr,11,Salvamento Aquático,Zona Sul,Média,7,21,Concluído
2416,2025-09-20 11:32:05,Sep,11,Salvamento Aquático,Região Metropolitana,Média,12,31,Em Andamento
2417,2025-08-04 11:32:05,Aug,11,Salvamento Aquático,Zona Sul,Média,14,7,Concluído
2418,2025-12-12 11:32:05,Dec,11,Incêndio Florestal,Zona Oeste,Média,27,32,Concluído
2419,2025-06-20 11:32:05,Jun,11,Acidente Veicular,Centro,Alta,11,32,Concluído
2420,2025-07-21 11:32:05,Jul,11,APH - Mal Súbito,Zona Norte,Baixa,32,66,Concluído
2421,2025-05-06 11:32:05,May,11,Acidente Veicular,Zona Sul,Alta,9,31,Concluído
2422,2025-01-02 11:32:05,Jan,11,Incêndio Florestal,Zona Oeste,Baixa,31,19,Concluído
2423,2025-11-06 11:32:05,Nov,11,Resgate em Altura,Zona Oeste,Baixa,21,38,Concluído
2424,2025-09-24 11:32:05,Sep,11,Incêndio em Edifício,Zona Norte,Alta,12,63,Concluído
2425,2025-07-02 11:32:05,Jul,11,Resgate em Altura,Zona Norte,Média,11,10,Concluído
2426,2025-01-18 11:32:05,Jan,11,Salvamento Aquático,Centro,Média,27,24,Em Andamento
2427,2025-09-11 11:32:05,Sep,11,Acidente Veicular,Zona Oeste,Média,27,31,Concluído
2428,2025-12-13 11:32:05,Dec,11,Acidente Veicular,Zona Norte,Alta,12,57,Concluído
2429,2025-03-30 11:32:05,Mar,11,Incêndio em Edifício,Zona Sul,Média,30,28,Concluído
2430,2025-04-30 11:32:05,Apr,11,Incêndio em Edifício,Centro,Média,30,10,Concluído
2431,2024-12-19 11:32:05,Dec,11,Resgate em Altura,Região Metropolitana,Baixa,31,45,Concluído
2432,2025-01-11 11:32:05,Jan,11,Incêndio em Edifício,Zona Oeste,Baixa,9,32,Concluído
2433,2025-06-21 11:32:05,Jun,11,Incêndio Florestal,Zona Norte,Média,17,27,Concluído
2434,2025-12-08 11:32:05,Dec,11,Incêndio Florestal,Zona Oeste,Baixa,19,45,Concluído
2435,2025-02-14 11:32:05,Feb,11,Resgate em Altura,Zona Sul,Média,14,42,Concluído
2436,2025-11-22 11:32:05,Nov,11,APH - Mal Súbito,Zona Oeste,Baixa,38,57,Concluído
2437,2025-05-14 11:32:05,May,11,Acidente Veicular,Zona Oeste,Alta,10,38,Em Andamento
2438,2025-08-20 11:32:05,Aug,11,Resgate em Altura,Zona Norte,Baixa,39,20,Concluído
2439,2025-09-21 11:32:05,Sep,11,Vazamento de Gás,Região Metropolitana,Média,1,22,Concluído
2440,2025-07-26 11:32:05,Jul,11,Resgate em Altura,Zona Oeste,Baixa,18,30,Concluído
2441,2025-10-12 11:32:05,Oct,11,Acidente Veicular,Zona Oeste,Alta,8,36,Concluído
2442,2025-02-28 11:32:05,Feb,11,Acidente Veicular,Região Metropolitana,Baixa,24,42,Concluído
2443,2025-12-13 11:32:05,Dec,11,Acidente Veicular,Zona Oeste,Alta,11,36,Concluído
2444,2025-08-18 11:32:05,Aug,11,Incêndio em Edifício,Zona Norte,Baixa,57,18,Concluído
2445,2025-03-24 11:32:05,Mar,11,Vazamento de Gás,Região Metropolitana,Baixa,33,44,Concluído
2446,2025-06-17 11:32:05,Jun,11,Vazamento de Gás,Centro,Média,41,24,Concluído
2447,2025-04-16 11:32:05,Apr,11,Vazamento de Gás,Zona Oeste,Baixa,19,41,Concluído
2448,2025-06-30 11:32:05,Jun,11,Incêndio Florestal,Zona Norte,Média,31,43,Concluído
2449,2025-08-16 11:32:05,Aug,11,Incêndio em Edifício,Zona Sul,Alta,7,53,Concluído
2450,2025-04-08 11:32:05,Apr,11,Salvamento Aquático,Centro,Baixa,26,23,Concluído
2451,2025-11-28 11:32:05,Nov,11,Incêndio Florestal,Zona Oeste,Baixa,20,39,Concluído
2452,2025-05-06 11:32:05,May,11,Resgate em Altura,Zona Sul,Baixa,21,31,Em Andamento
2453,2025-11-10 11:32:05,Nov,11,Vazamento de Gás,Zona Oeste,Média,28,48,Cancelado
2454,2025-06-19 11:32:05,Jun,11,Acidente Veicular,Zona Norte,Alta,10,23,Concluído
2455,2025-04-11 11:32:05,Apr,11,Resgate em Altura,Zona Norte,Baixa,16,27,Concluído
2456,2025-01-15 11:32:05,Jan,11,Incêndio em Edifício,Zona Oeste,Média,25,17,Concluído
2457,2025-04-16 11:32:05,Apr,11,Vazamento de Gás,Zona Norte,Média,33,31,Concluído
2458,2024-12-31 11:32:05,Dec,11,Acidente Veicular,Zona Oeste,Baixa,34,22,Concluído
2459,2025-08-08 11:32:05,Aug,11,Incêndio Florestal,Centro,Baixa,41,23,Concluído
2460,2025-03-31 11:32:05,Mar,11,Incêndio em Edifício,Zona Oeste,Média,28,52,Concluído
2461,2025-05-22 11:32:05,May,11,Resgate em Altura,Centro,Baixa,22,47,Concluído
2462,2025-05-10 11:32:05,May,11,Incêndio em Edifício,Centro,Média,3,45,Concluído
2463,2025-12-08 11:32:05,Dec,11,Incêndio Florestal,Zona Norte,Baixa,25,50,Concluído
2464,2024-12-30 11:32:05,Dec,11,Incêndio Florestal,Zona Norte,Média,28,15,Concluído
2465,2025-01-14 11:32:05,Jan,11,APH - Mal Súbito,Região Metropolitana,Média,31,61,Concluído
2466,2025-10-31 11:32:05,Oct,11,Incêndio Florestal,Centro,Baixa,20,48,Concluído
2467,2025-04-25 11:32:05,Apr,11,APH - Mal Súbito,Zona Oeste,Alta,8,73,Concluído
2468,2025-07-30 11:32:05,Jul,11,Acidente Veicular,Zona Sul,Baixa,35,26,Concluído
